time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461400000	-24.0338	-7.10866	4.79336	2.42525	-0.489048	lidar	1.1351	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.2061	-6.9433	4.78941	2.39636	-0.494355	radar	0.266783	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3489	-6.68924	4.81756	2.33862	-0.522735	lidar	2.39815	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5142	-6.51153	4.81771	2.30989	-0.52679	radar	0.95799	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.607	-6.34769	4.74957	2.27458	-0.536497	lidar	3.72754	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7531	-6.16142	4.74719	2.24509	-0.539491	radar	0.136145	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9442	-5.96786	4.78877	2.22645	-0.531023	lidar	1.57041	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0807	-5.77253	4.78586	2.19693	-0.534059	radar	0.422353	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.2155	-5.59194	4.77218	2.17356	-0.531519	lidar	0.110315	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3561	-5.39863	4.77521	2.15166	-0.526035	radar	0.249931	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4987	-5.17808	4.80138	2.12411	-0.526407	lidar	0.398301	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6267	-4.97694	4.80202	2.10255	-0.519995	radar	0.709403	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7395	-4.79684	4.77371	2.08158	-0.516371	lidar	0.447274	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8568	-4.58955	4.77457	2.05848	-0.512805	radar	0.119635	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9597	-4.35225	4.79281	2.02559	-0.518661	lidar	0.253936	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0653	-4.13427	4.79515	1.99708	-0.523806	radar	3.15374	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.146	-3.8616	4.83475	1.95551	-0.536197	lidar	1.19175	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2274	-3.63204	4.83471	1.92267	-0.544588	radar	1.10385	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.238	-3.36174	4.83714	1.86686	-0.569473	lidar	2.4211	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.2968	-3.12574	4.83654	1.8331	-0.576077	radar	0.253255	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.317	-2.88403	4.82488	1.79102	-0.587991	lidar	0.712578	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3701	-2.64916	4.82549	1.76314	-0.586544	radar	0.151263	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4769	-2.485	4.77841	1.76489	-0.560852	lidar	3.5187	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5245	-2.25133	4.77893	1.73935	-0.55791	radar	0.0786523	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5882	-2.04957	4.75334	1.72456	-0.547242	lidar	0.7518	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6197	-1.81451	4.75242	1.69775	-0.545736	radar	0.431583	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6061	-1.56591	4.75321	1.65569	-0.558581	lidar	0.702744	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6135	-1.32703	4.75329	1.62235	-0.565272	radar	0.291784	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6182	-1.09979	4.74142	1.59358	-0.566038	lidar	0.0787775	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6321	-0.864264	4.74253	1.56951	-0.562264	radar	1.27739	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6519	-0.622441	4.75232	1.54909	-0.555298	lidar	0.269735	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6406	-0.384084	4.75407	1.51801	-0.560357	radar	0.703519	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5848	-0.105215	4.79435	1.47403	-0.573145	lidar	1.54061	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5609	0.133159	4.79565	1.44512	-0.574482	radar	0.596811	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5471	0.409496	4.83984	1.42208	-0.568324	lidar	1.18361	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.52	0.647685	4.83881	1.39942	-0.56185	radar	0.441387	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5323	0.918418	4.87572	1.39089	-0.543821	lidar	2.06903	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4902	1.15754	4.87355	1.36842	-0.536733	radar	1.24952	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4291	1.40054	4.87957	1.33852	-0.539237	lidar	0.0486889	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3801	1.63695	4.87716	1.31718	-0.532395	radar	0.493952	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3255	1.85695	4.85972	1.29348	-0.530297	lidar	0.186274	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2578	2.0897	4.85949	1.26775	-0.529492	radar	0.0211015	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.1968	2.2946	4.82915	1.24512	-0.526901	lidar	0.533108	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1262	2.52323	4.82622	1.22471	-0.519207	radar	0.430257	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0471	2.76052	4.83748	1.20136	-0.516662	lidar	0.0867066	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9557	2.98456	4.83933	1.1732	-0.520597	radar	0.683776	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8561	3.24799	4.88459	1.14935	-0.517633	lidar	1.07725	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7639	3.47136	4.88329	1.1276	-0.513626	radar	0.705945	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6579	3.67961	4.87144	1.1014	-0.514351	lidar	0.0737303	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.544	3.89487	4.87128	1.07537	-0.514549	radar	0.0461921	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4954	4.09115	4.8297	1.07067	-0.497182	lidar	2.56066	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3745	4.30072	4.83	1.04479	-0.498189	radar	0.0551281	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2008	4.5079	4.8498	1.00381	-0.511762	lidar	1.13631	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0604	4.70889	4.84878	0.97753	-0.510379	radar	2.67627	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9467	4.90556	4.83552	0.95932	-0.504298	lidar	0.297614	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7988	5.09976	4.83621	0.932172	-0.505531	radar	0.720328	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6218	5.30143	4.86043	0.898964	-0.511915	lidar	0.58806	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4596	5.48626	4.86418	0.86844	-0.51794	radar	0.234814	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2598	5.65324	4.87034	0.827527	-0.530931	lidar	0.773522	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.092	5.82933	4.87185	0.799383	-0.533542	radar	0.357153	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9176	5.98908	4.8618	0.769623	-0.536484	lidar	0.0716477	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7564	6.16331	4.85145	0.753166	-0.523102	radar	1.50501	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.5909	6.32077	4.83758	0.729526	-0.52124	lidar	0.146131	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4247	6.48737	4.82915	0.712175	-0.511135	radar	0.898239	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.199	6.68536	4.89324	0.68506	-0.510929	lidar	2.42153	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0069	6.83784	4.89034	0.661319	-0.507378	radar	1.20757	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.7916	7.00002	4.91703	0.63408	-0.508373	lidar	0.454169	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.588	7.14111	4.918	0.607397	-0.509266	radar	0.263934	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4098	7.29048	4.90769	0.5911	-0.501464	lidar	0.36122	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1957	7.41862	4.9149	0.560038	-0.508986	radar	0.472445	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0304	7.58671	4.90902	0.55549	-0.490761	lidar	1.32211	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8349	7.72404	4.89916	0.539724	-0.480484	radar	0.983141	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6303	7.87004	4.90931	0.523407	-0.473483	lidar	0.173294	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4274	7.99783	4.90193	0.505766	-0.466752	radar	0.607161	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.181	8.04277	4.88107	0.455987	-0.490428	lidar	1.77942	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-20.9777	8.16183	4.86494	0.443434	-0.475619	radar	2.01532	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8177	8.33056	4.85274	0.451075	-0.44825	lidar	2.97572	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.5933	8.43059	4.85637	0.426289	-0.450741	radar	0.272148	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3446	8.56498	4.90208	0.409733	-0.444572	lidar	1.20168	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1334	8.67366	4.88813	0.397734	-0.432204	radar	1.28935	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9379	8.79421	4.87531	0.390104	-0.420147	lidar	0.732412	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7254	8.89816	4.8615	0.379112	-0.407997	radar	1.25873	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.4962	8.98072	4.86138	0.356707	-0.409763	lidar	0.0100529	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.269	9.0659	4.85931	0.338167	-0.407165	radar	0.247582	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-18.9745	9.15088	4.92501	0.310042	-0.412904	lidar	3.25567	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7487	9.23206	4.91688	0.294714	-0.407101	radar	0.649745	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.4991	9.34297	4.94943	0.285924	-0.396374	lidar	0.735562	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2504	9.39897	4.95941	0.259197	-0.404098	radar	0.842183	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9708	9.52625	5.02645	0.255494	-0.388455	lidar	2.75221	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.731	9.59453	5.01935	0.241316	-0.381461	radar	0.844777	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4634	9.71093	5.06578	0.238845	-0.366074	lidar	1.48951	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2203	9.77269	5.0627	0.222754	-0.3637	radar	0.128642	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9601	9.90996	5.10587	0.230908	-0.339796	lidar	2.00874	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.712	9.96786	5.10462	0.214953	-0.338469	radar	0.0230927	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4732	10.0972	5.11916	0.224721	-0.314693	lidar	1.52734	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.2243	10.153	5.11904	0.209097	-0.314822	radar	0.0693302	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9793	10.1989	5.11157	0.192169	-0.315957	lidar	0.0330191	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7319	10.2517	5.10703	0.179719	-0.311979	radar	0.138025	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4962	10.2675	5.08262	0.156202	-0.319245	lidar	0.393142	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.2332	10.2888	5.09645	0.131444	-0.32933	radar	1.4296	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9725	10.3606	5.11544	0.12793	-0.317652	lidar	0.453306	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.7204	10.3978	5.10852	0.117063	-0.310522	radar	1.44046	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4571	10.3716	5.10577	0.0827366	-0.327227	lidar	0.81666	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.202	10.3912	5.10509	0.0670898	-0.326031	radar	0.133689	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.919	10.5489	5.16446	0.0973756	-0.283902	lidar	5.39806	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6665	10.5842	5.15556	0.090184	-0.275037	radar	0.783674	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.4006	10.5917	5.16273	0.0712435	-0.279578	lidar	0.127211	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1435	10.6101	5.16157	0.0583395	-0.2782	radar	0.0318938	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8954	10.7256	5.16837	0.0794175	-0.246957	lidar	2.79955	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.6404	10.7523	5.1637	0.0712009	-0.241935	radar	0.239775	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3826	10.7268	5.15777	0.0447876	-0.254742	lidar	0.458272	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1283	10.7471	5.15072	0.0377851	-0.24756	radar	0.471474	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8808	10.8326	5.15053	0.0518933	-0.22395	lidar	1.73222	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.621	10.844	5.15128	0.0413407	-0.222441	radar	0.614258	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.379	10.875	5.13754	0.038012	-0.215588	lidar	0.356527	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.1148	10.8566	5.15354	0.0129899	-0.233154	radar	2.43091	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.8134	10.8161	5.19616	-0.0140047	-0.246552	lidar	2.26927	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5547	10.812	5.19546	-0.0259592	-0.246257	radar	0.0271673	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.3157	10.8203	5.17483	-0.0323437	-0.241114	lidar	0.45831	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0643	10.8357	5.15932	-0.031427	-0.22533	radar	2.00058	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.80687	10.8976	5.16341	-0.01854	-0.203737	lidar	1.42791	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.55074	10.8963	5.15979	-0.0261436	-0.200521	radar	0.199064	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.29286	10.9258	5.16177	-0.0234981	-0.189204	lidar	0.40066	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.0339	10.9198	5.16052	-0.0312519	-0.186418	radar	0.506059	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.77556	10.9513	5.16268	-0.0268319	-0.174158	lidar	0.479947	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.51479	10.9377	5.16452	-0.0368147	-0.174683	radar	0.969495	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.32919	10.8518	5.08458	-0.0710091	-0.197675	lidar	4.22729	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.07823	10.8457	5.07803	-0.074309	-0.189734	radar	0.484134	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.76509	10.8758	5.14347	-0.066503	-0.174049	lidar	2.64204	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.50775	10.8665	5.13957	-0.0694159	-0.166175	radar	0.983005	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.23451	10.8414	5.15807	-0.0796463	-0.167813	lidar	0.247921	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.98217	10.8498	5.14498	-0.073356	-0.150234	radar	2.22369	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
