time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	yaw_ground_truth	yawrate_ground_truth	px_estimate	py_estimate	vx_estimate	vy_estimate	yaw_estimate	yawrate_estimate
1477010460450000	-20.1195	-8.99957	4.97252	2.79466	-0.585685	radar	0.398706	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215	2.87767	-0.523081	-20.1195	-8.99957	-4.67625	1.69074	2.79466	-0.585685
1477010460500000	-20.3339	-9.15974	4.89919	2.89588	-0.408837	lidar	6.61532	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303	2.85151	-0.525176	-20.3339	-9.15974	-4.75204	1.19171	2.89588	-0.408837
1477010460550000	-20.5724	-9.10095	4.90042	2.87746	-0.405699	radar	0.118951	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334	2.82525	-0.527187	-20.5724	-9.10095	-4.73047	1.27935	2.87746	-0.405699
1477010460600000	-20.7805	-8.98754	4.88784	2.82759	-0.450258	lidar	0.672929	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296	2.79889	-0.529115	-20.7805	-8.98755	-4.64884	1.50972	2.82759	-0.450258
1477010460650000	-21.0141	-8.90968	4.88981	2.80326	-0.456521	radar	0.458394	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179	2.77244	-0.53096	-21.0141	-8.90968	-4.61261	1.623	2.80326	-0.456521
1477010460700000	-21.2069	-8.8282	4.85621	2.77521	-0.468058	lidar	1.32735	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972	2.74589	-0.532721	-21.2069	-8.8282	-4.53389	1.73971	2.77521	-0.468058
1477010460750000	-21.4343	-8.73826	4.85808	2.74919	-0.476341	radar	0.486063	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666	2.71925	-0.534397	-21.4343	-8.73826	-4.48884	1.85777	2.74919	-0.476341
1477010460800000	-21.6394	-8.71775	4.8172	2.76095	-0.429784	lidar	1.44222	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925	2.69253	-0.53599	-21.6394	-8.71775	-4.47242	1.78966	2.76095	-0.429784
1477010460850000	-21.8423	-8.59102	4.80996	2.70321	-0.506707	radar	1.54308	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712	2.66574	-0.537498	-21.8423	-8.59102	-4.35514	2.04169	2.70321	-0.506707
1477010460900000	-22.0481	-8.51225	4.79158	2.68903	-0.492747	lidar	0.289383	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043	2.63886	-0.53892	-22.0481	-8.51225	-4.30921	2.09524	2.68903	-0.492747
1477010460950000	-22.26	-8.40553	4.79029	2.66692	-0.484713	radar	0.370276	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232	2.61191	-0.540258	-22.26	-8.40553	-4.26069	2.18938	2.66692	-0.484713
1477010461000000	-22.4936	-8.31893	4.79961	2.66072	-0.457771	lidar	0.31933	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427	2.5849	-0.54151	-22.4936	-8.31893	-4.2553	2.22006	2.66072	-0.457771
1477010461050000	-22.6945	-8.19136	4.7963	2.62241	-0.48992	radar	0.346776	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145	2.55783	-0.542677	-22.6945	-8.19136	-4.16426	2.37979	2.62241	-0.48992
1477010461100000	-22.8954	-7.94389	4.84762	2.53448	-0.574506	lidar	2.61311	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848	2.53069	-0.543759	-22.8954	-7.94389	-3.98134	2.76557	2.53448	-0.574506
1477010461150000	-23.0857	-7.78961	4.8483	2.48763	-0.617053	radar	0.816998	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637	2.5035	-0.544754	-23.0857	-7.78961	-3.848	2.94938	2.48763	-0.617053
1477010461200000	-23.3088	-7.62816	4.88139	2.46138	-0.605758	lidar	1.20358	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967	2.47627	-0.545663	-23.3088	-7.62816	-3.79498	3.07019	2.46138	-0.605758
1477010461250000	-23.5064	-7.48791	4.88161	2.45178	-0.558801	radar	0.52718	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828	2.44898	-0.546486	-23.5064	-7.48791	-3.7655	3.10663	2.45178	-0.558801
1477010461300000	-23.6645	-7.33001	4.86019	2.41486	-0.574712	lidar	0.598385	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746	2.42166	-0.547223	-23.6645	-7.33001	-3.63226	3.22927	2.41486	-0.574712
1477010461350000	-23.8513	-7.17538	4.86106	2.39801	-0.548516	radar	0.142201	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445	2.3943	-0.547873	-23.8513	-7.17538	-3.57797	3.29059	2.39801	-0.548516
1477010461400000	-24.0259	-7.0754	4.82071	2.39729	-0.517629	lidar	1.46682	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916	2.3669	-0.548437	-24.0259	-7.0754	-3.54592	3.26585	2.39729	-0.517629
1477010461450000	-24.1943	-6.90376	4.82001	2.36344	-0.534425	radar	0.119856	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149	2.33948	-0.548915	-24.1943	-6.90376	-3.43287	3.38348	2.36344	-0.534425
1477010461500000	-24.3216	-6.64334	4.84583	2.28668	-0.60054	lidar	1.4594	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138	2.31204	-0.549305	-24.3216	-6.64334	-3.18025	3.65623	2.28668	-0.60054
1477010461550000	-24.4836	-6.46171	4.84824	2.25792	-0.602395	radar	0.836056	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873	2.28457	-0.549609	-24.4836	-6.46171	-3.07532	3.74805	2.25792	-0.602395
1477010461600000	-24.5735	-6.29374	4.79274	2.21211	-0.632931	lidar	3.50976	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347	2.25709	-0.549826	-24.5735	-6.29374	-2.86724	3.84048	2.21211	-0.632931
1477010461650000	-24.7181	-6.10442	4.79214	2.18845	-0.613733	radar	0.129837	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553	2.2296	-0.549957	-24.7181	-6.10442	-2.77524	3.90674	2.18845	-0.613733
1477010461700000	-24.9194	-5.92941	4.81823	2.19202	-0.562002	lidar	1.79032	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484	2.2021	-0.55	-24.9194	-5.92941	-2.80435	3.91803	2.19202	-0.562002
1477010461750000	-25.0542	-5.73132	4.81702	2.16518	-0.556046	radar	0.351975	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132	2.1746	-0.549957	-25.0542	-5.73132	-2.69751	3.99088	2.16518	-0.556046
1477010461800000	-25.1952	-5.5581	4.80173	2.14983	-0.541143	lidar	0.248092	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492	2.1471	-0.549826	-25.1952	-5.5581	-2.62757	4.01902	2.14983	-0.541143
1477010461850000	-25.3411	-5.36677	4.80266	2.14153	-0.50077	radar	0.380274	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557	2.11961	-0.549609	-25.3411	-5.36677	-2.59463	4.04147	2.14153	-0.50077
1477010461900000	-25.4884	-5.15575	4.8201	2.12305	-0.489252	lidar	0.355634	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322	2.09213	-0.549305	-25.4884	-5.15575	-2.52868	4.10356	2.12305	-0.489252
1477010461950000	-25.6225	-4.95698	4.819	2.11432	-0.451313	radar	0.617111	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781	2.06467	-0.548915	-25.6225	-4.95698	-2.49217	4.12455	2.11432	-0.451313
1477010462000000	-25.7419	-4.78086	4.79272	2.09924	-0.444194	lidar	0.591628	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893	2.03722	-0.548437	-25.7419	-4.78086	-2.41643	4.13896	2.09924	-0.444194
1477010462050000	-25.8622	-4.57435	4.79253	2.08043	-0.435663	radar	0.0357825	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764	2.0098	-0.547873	-25.8622	-4.57435	-2.33808	4.18351	2.08043	-0.435663
1477010462100000	-25.9647	-4.34108	4.80566	2.04717	-0.450115	lidar	0.192303	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279	1.98241	-0.547223	-25.9647	-4.34108	-2.2037	4.2706	2.04717	-0.450115
1477010462150000	-26.0644	-4.1203	4.80848	2.00405	-0.506285	radar	3.37428	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471	1.95504	-0.546486	-26.0644	-4.1203	-2.01873	4.3642	2.00405	-0.506285
1477010462200000	-26.1389	-3.85032	4.84056	1.95563	-0.534683	lidar	1.03852	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337	1.92772	-0.545663	-26.1389	-3.85032	-1.81717	4.48652	1.95563	-0.534683
1477010462250000	-26.2125	-3.61769	4.84221	1.90787	-0.586591	radar	1.03301	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875	1.90044	-0.544754	-26.2125	-3.61769	-1.60146	4.56971	1.90787	-0.586591
1477010462300000	-26.2079	-3.34365	4.84685	1.83092	-0.651664	lidar	1.70463	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081	1.8732	-0.543759	-26.2079	-3.34365	-1.2466	4.68379	1.83092	-0.651664
1477010462350000	-26.2619	-3.10719	4.8472	1.79323	-0.663534	radar	0.0263689	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954	1.84601	-0.542677	-26.2619	-3.10719	-1.0693	4.72779	1.79323	-0.663534
1477010462400000	-26.2762	-2.86591	4.83859	1.74224	-0.689314	lidar	0.355008	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493	1.81888	-0.54151	-26.2762	-2.86591	-0.82547	4.76765	1.74224	-0.689314
1477010462450000	-26.3321	-2.63278	4.83809	1.72504	-0.652494	radar	0.393032	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696	1.7918	-0.540258	-26.3321	-2.63278	-0.743293	4.78065	1.72504	-0.652494
1477010462500000	-26.4591	-2.47031	4.79565	1.74819	-0.583676	lidar	3.916	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562	1.76479	-0.53892	-26.4591	-2.47031	-0.846245	4.72039	1.74819	-0.583676
1477010462550000	-26.51	-2.23657	4.79556	1.7303	-0.558993	radar	0.143334	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091	1.73784	-0.537498	-26.51	-2.23657	-0.761688	4.73468	1.7303	-0.558993
1477010462600000	-26.5831	-2.0358	4.77153	1.72508	-0.531607	lidar	0.893654	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284	1.71097	-0.53599	-26.5831	-2.0358	-0.733235	4.71485	1.72508	-0.531607
1477010462650000	-26.6164	-1.79997	4.77073	1.7023	-0.519254	radar	0.404488	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141	1.68417	-0.534397	-26.6164	-1.79997	-0.625567	4.72954	1.7023	-0.519254
1477010462700000	-26.596	-1.55325	4.77058	1.65104	-0.553976	lidar	0.55017	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664	1.65745	-0.532721	-26.596	-1.55325	-0.382404	4.75523	1.65104	-0.553976
1477010462750000	-26.5974	-1.31409	4.77117	1.60886	-0.586773	radar	0.216521	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852	1.63081	-0.53096	-26.5974	-1.31409	-0.181561	4.76771	1.60886	-0.586773
1477010462800000	-26.6033	-1.08801	4.75985	1.58034	-0.58714	lidar	0.110011	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271	1.60426	-0.529115	-26.6033	-1.08801	-0.0454409	4.75963	1.58034	-0.58714
1477010462850000	-26.6205	-0.852167	4.76013	1.56222	-0.568485	radar	1.35013	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238	1.57781	-0.527187	-26.6205	-0.852167	0.0408389	4.75995	1.56222	-0.568485
1477010462900000	-26.6476	-0.612717	4.76531	1.5504	-0.545005	lidar	0.262566	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439	1.55145	-0.525176	-26.6476	-0.612717	0.0971981	4.76432	1.5504	-0.545005
1477010462950000	-26.6311	-0.375025	4.76686	1.51005	-0.579045	radar	0.689884	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317	1.52519	-0.523081	-26.6311	-0.375025	0.289413	4.75807	1.51005	-0.579045
1477010463000000	-26.569	-0.101786	4.79924	1.45847	-0.605945	lidar	1.36782	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874	1.49904	-0.520904	-26.569	-0.101786	0.53794	4.769	1.45847	-0.605945
1477010463050000	-26.544	0.135572	4.79985	1.4287	-0.609438	radar	0.585618	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116	1.47299	-0.518645	-26.544	0.135572	0.67976	4.75147	1.4287	-0.609438
1477010463100000	-26.5379	0.408372	4.83471	1.41563	-0.580798	lidar	1.24263	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045	1.44706	-0.516304	-26.5379	0.408372	0.747159	4.77663	1.41563	-0.580798
1477010463150000	-26.5166	0.647441	4.83361	1.40285	-0.547121	radar	0.460479	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667	1.42124	-0.513881	-26.5166	0.647441	0.807958	4.7656	1.40285	-0.547121
1477010463200000	-26.5446	0.918154	4.86208	1.41392	-0.490658	lidar	1.826	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986	1.39555	-0.511377	-26.5446	0.918154	0.759633	4.80238	1.41392	-0.490658
1477010463250000	-26.5084	1.15901	4.8613	1.39991	-0.461423	radar	0.990669	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007	1.36998	-0.508793	-26.5084	1.15901	0.826697	4.7905	1.39991	-0.461423
1477010463300000	-26.4467	1.40112	4.8663	1.36824	-0.472641	lidar	0.0920733	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737	1.34454	-0.506127	-26.4467	1.40112	0.978962	4.76682	1.36824	-0.472641
1477010463350000	-26.4026	1.63909	4.86536	1.35155	-0.457441	radar	0.278424	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181	1.31923	-0.503383	-26.4026	1.63909	1.05817	4.7489	1.35155	-0.457441
1477010463400000	-26.349	1.86091	4.8511	1.3283	-0.459437	lidar	0.172015	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345	1.29407	-0.500558	-26.349	1.86091	1.16487	4.70916	1.3283	-0.459437
1477010463450000	-26.2807	2.09354	4.85171	1.29698	-0.479142	radar	0.080569	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235	1.26904	-0.497655	-26.2807	2.09354	1.31196	4.67096	1.29698	-0.479142
1477010463500000	-26.2196	2.30109	4.82682	1.27376	-0.480631	lidar	0.52915	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859	1.24416	-0.494673	-26.2196	2.30109	1.41277	4.61544	1.27376	-0.480631
1477010463550000	-26.1547	2.53275	4.82585	1.25995	-0.455905	radar	0.1605	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223	1.21942	-0.491613	-26.1547	2.53275	1.47605	4.59457	1.25995	-0.455905
1477010463600000	-26.0758	2.76923	4.83403	1.23694	-0.455385	lidar	0.0572546	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334	1.19484	-0.488475	-26.0758	2.76923	1.58406	4.56712	1.23694	-0.455385
1477010463650000	-25.9794	2.99119	4.83577	1.19395	-0.5057	radar	0.918481	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502	1.17042	-0.48526	-25.9794	2.99119	1.7795	4.49645	1.19395	-0.5057
1477010463700000	-25.88	3.25119	4.87221	1.17068	-0.499187	lidar	1.11955	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828	1.14615	-0.481969	-25.88	3.25119	1.89784	4.48739	1.17068	-0.499187
1477010463750000	-25.79	3.47538	4.872	1.14814	-0.498487	radar	0.619415	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227	1.12206	-0.478601	-25.79	3.47538	1.99841	4.44328	1.14814	-0.498487
1477010463800000	-25.6798	3.68351	4.86278	1.11731	-0.507651	lidar	0.0879747	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404	1.09813	-0.475158	-25.6798	3.68351	2.13041	4.37126	1.11731	-0.507651
1477010463850000	-25.5653	3.89822	4.86314	1.08715	-0.517493	radar	0.0706258	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367	1.07437	-0.47164	-25.5653	3.89822	2.26141	4.30536	1.08715	-0.517493
1477010463900000	-25.5226	4.10211	4.83018	1.09331	-0.476792	lidar	2.15169	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125	1.05079	-0.468047	-25.5226	4.10211	2.21971	4.28994	1.09331	-0.476792
1477010463950000	-25.4002	4.31106	4.83099	1.06112	-0.494286	radar	0.119427	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686	1.02738	-0.46438	-25.4002	4.31106	2.35701	4.21699	1.06112	-0.494286
1477010464000000	-25.2143	4.50995	4.8464	1.00398	-0.53763	lidar	1.2565	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058	1.00417	-0.46064	-25.2143	4.50995	2.60229	4.08848	1.00398	-0.53763
1477010464050000	-25.0758	4.71218	4.84608	0.982191	-0.516338	radar	2.73806	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251	0.981133	-0.456828	-25.0758	4.71218	2.69055	4.03056	0.982191	-0.516338
1477010464100000	-24.962	4.91095	4.8359	0.966514	-0.503392	lidar	0.21609	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273	0.958291	-0.452943	-24.962	4.91095	2.74762	3.97951	0.966514	-0.503392
1477010464150000	-24.8134	5.10451	4.83677	0.937358	-0.507175	radar	0.762227	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132	0.935644	-0.448987	-24.8134	5.10451	2.86298	3.89842	0.937358	-0.507174
1477010464200000	-24.6308	5.30028	4.85653	0.896668	-0.526276	lidar	0.666541	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839	0.913195	-0.444959	-24.6308	5.30028	3.03153	3.79417	0.896668	-0.526276
1477010464250000	-24.4643	5.47975	4.85864	0.856083	-0.557705	radar	0.190306	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401	0.890947	-0.440862	-24.4643	5.47975	3.18436	3.66964	0.856083	-0.557705
1477010464300000	-24.2552	5.63891	4.865	0.801529	-0.594186	lidar	0.662243	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827	0.868904	-0.436695	-24.2552	5.63891	3.38414	3.49512	0.801529	-0.594186
1477010464350000	-24.0861	5.81086	4.86467	0.770986	-0.598656	radar	0.281265	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127	0.847069	-0.432459	-24.0861	5.81086	3.48906	3.38991	0.770986	-0.598656
1477010464400000	-23.9087	5.96989	4.85922	0.738177	-0.603447	lidar	0.0256312	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309	0.825446	-0.428154	-23.9087	5.96989	3.59435	3.26996	0.738177	-0.603447
1477010464450000	-23.7568	6.15571	4.85147	0.748945	-0.510247	radar	1.82986	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383	0.804038	-0.423782	-23.7568	6.15571	3.55325	3.3032	0.748945	-0.510247
1477010464500000	-23.5914	6.31607	4.84143	0.72789	-0.50532	lidar	0.135697	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357	0.782849	-0.419343	-23.5914	6.31607	3.61451	3.22098	0.72789	-0.50532
1477010464550000	-23.4313	6.49284	4.8363	0.727887	-0.452356	radar	0.802358	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324	0.761882	-0.414838	-23.4313	6.49284	3.6107	3.21756	0.727887	-0.452356
1477010464600000	-23.2104	6.6889	4.88814	0.705656	-0.445499	lidar	2.5878	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041	0.74114	-0.410268	-23.2104	6.6889	3.72078	3.17012	0.705656	-0.445499
1477010464650000	-23.0208	6.84613	4.88806	0.688355	-0.428908	radar	1.08213	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768	0.720627	-0.405632	-23.0208	6.84613	3.77501	3.10522	0.688355	-0.428908
1477010464700000	-22.8066	7.00704	4.90982	0.661634	-0.433995	lidar	0.540589	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431	0.700345	-0.400933	-22.8066	7.00704	3.87379	3.01663	0.661634	-0.433995
1477010464750000	-22.6024	7.14754	4.91199	0.631104	-0.450561	radar	0.322745	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038	0.680299	-0.39617	-22.6024	7.14754	3.96583	2.89826	0.631104	-0.450561
1477010464800000	-22.4267	7.3035	4.90424	0.622087	-0.432329	lidar	0.232651	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598	0.66049	-0.391345	-22.4267	7.3035	3.9855	2.85786	0.622087	-0.432329
1477010464850000	-22.2079	7.42287	4.9096	0.572874	-0.493589	radar	0.742887	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118	0.640923	-0.386458	-22.2079	7.42287	4.12577	2.66125	0.572874	-0.493589
1477010464900000	-22.0492	7.60425	4.90608	0.585291	-0.441617	lidar	0.938413	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607	0.6216	-0.381509	-22.0492	7.60425	4.08947	2.71033	0.585291	-0.441617
1477010464950000	-21.8585	7.75406	4.90203	0.582597	-0.401167	radar	0.560475	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074	0.602525	-0.376501	-21.8585	7.75406	4.09338	2.69707	0.582597	-0.401167
1477010465000000	-21.6551	7.9012	4.90921	0.56957	-0.390537	lidar	0.0520407	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526	0.583699	-0.371433	-21.6551	7.9012	4.13421	2.64739	0.56957	-0.390537
1477010465050000	-21.4548	8.03781	4.90705	0.556376	-0.379444	radar	0.32033	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971	0.565128	-0.366307	-21.4548	8.03781	4.16694	2.59148	0.556376	-0.379444
1477010465100000	-21.194	8.06071	4.88646	0.47603	-0.468145	lidar	1.94717	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417	0.546812	-0.361122	-21.194	8.06071	4.34319	2.23924	0.47603	-0.468145
1477010465150000	-20.9973	8.19969	4.87872	0.488402	-0.389256	radar	1.42701	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871	0.528756	-0.355881	-20.9973	8.19969	4.30832	2.28917	0.488402	-0.389256
1477010465200000	-20.8448	8.38565	4.86831	0.520371	-0.31666	lidar	1.89153	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341	0.510962	-0.350583	-20.8448	8.38565	4.22392	2.42053	0.520371	-0.31666
1477010465250000	-20.618	8.48478	4.87341	0.482458	-0.362916	radar	0.666442	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835	0.493433	-0.34523	-20.618	8.48478	4.31714	2.26106	0.482458	-0.362916
1477010465300000	-20.3705	8.61273	4.90775	0.464152	-0.360486	lidar	1.17025	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358	0.476172	-0.339823	-20.3705	8.61273	4.38852	2.19703	0.464152	-0.360486
1477010465350000	-20.1636	8.74017	4.90318	0.468307	-0.312756	radar	0.464772	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919	0.459181	-0.334362	-20.1636	8.74017	4.37527	2.21318	0.468307	-0.312756
1477010465400000	-19.9677	8.86072	4.88995	0.464093	-0.297415	lidar	0.328554	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524	0.442462	-0.328848	-19.9677	8.86072	4.37273	2.1888	0.464093	-0.297415
1477010465450000	-19.7588	8.98438	4.88649	0.4671	-0.25883	radar	0.296504	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179	0.42602	-0.323282	-19.7588	8.98438	4.36304	2.20038	0.4671	-0.25883
1477010465500000	-19.5239	9.05181	4.88035	0.430582	-0.292704	lidar	0.261994	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891	0.409856	-0.317665	-19.5239	9.05181	4.43489	2.03706	0.430582	-0.292704
1477010465550000	-19.296	9.14402	4.88282	0.407834	-0.309165	radar	0.251015	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666	0.393973	-0.311998	-19.296	9.14402	4.48234	1.93663	0.407834	-0.309165
1477010465600000	-18.9977	9.20559	4.93022	0.359116	-0.353649	lidar	3.68617	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751	0.378373	-0.306282	-18.9977	9.20559	4.61571	1.73271	0.359116	-0.353649
1477010465650000	-18.7726	9.29659	4.92783	0.34668	-0.345119	radar	0.378027	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429	0.363059	-0.300517	-18.7726	9.29659	4.63466	1.67437	0.34668	-0.345119
1477010465700000	-18.5239	9.40129	4.95243	0.337433	-0.331903	lidar	0.527327	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429	0.348033	-0.294705	-18.5239	9.40129	4.67315	1.63958	0.337433	-0.331903
1477010465750000	-18.2718	9.44862	4.96012	0.288789	-0.397933	radar	1.37576	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514	0.333298	-0.288846	-18.2718	9.44862	4.75472	1.4126	0.288789	-0.397933
1477010465800000	-17.9966	9.57299	5.0154	0.290488	-0.362598	lidar	2.63768	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691	0.318855	-0.282942	-17.9966	9.57299	4.80528	1.43651	0.290488	-0.362598
1477010465850000	-17.7582	9.6523	5.0142	0.284615	-0.333161	radar	0.568173	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964	0.304708	-0.276993	-17.7582	9.6523	4.81248	1.40793	0.284615	-0.333161
1477010465900000	-17.4933	9.76682	5.05284	0.287678	-0.301791	lidar	1.26919	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338	0.290859	-0.271	-17.4933	9.76682	4.8452	1.43363	0.287678	-0.301791
1477010465950000	-17.2501	9.83232	5.05353	0.267406	-0.314162	radar	0.0914783	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818	0.277309	-0.264964	-17.2501	9.83232	4.87393	1.3353	0.267406	-0.314162
1477010466000000	-16.994	9.97502	5.09132	0.289886	-0.25682	lidar	1.32943	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408	0.26406	-0.258887	-16.994	9.97502	4.87889	1.45532	0.289886	-0.25682
1477010466050000	-16.7456	10.0351	5.09362	0.266589	-0.278839	radar	0.113175	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113	0.251116	-0.252769	-16.7456	10.0351	4.91369	1.34187	0.266589	-0.278839
1477010466100000	-16.5086	10.1696	5.10816	0.289249	-0.225808	lidar	0.579082	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937	0.238478	-0.246611	-16.5086	10.1696	4.89596	1.45701	0.289249	-0.225808
1477010466150000	-16.2588	10.225	5.11082	0.261586	-0.262208	radar	0.284426	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883	0.226147	-0.240414	-16.2588	10.225	4.93695	1.32173	0.261586	-0.262208
